   4.0000000e+00   7.7776037e-01   7.5750136e-01   8.5474157e-01   7.8034453e-01
   5.0000000e+00   9.2832219e-01   7.8573457e-01   9.8464868e-01   8.1204606e-01
   6.0000000e+00   1.3470414e+00   7.8877353e-01   1.2035976e+00   8.1923238e-01
