   1.0000000e+16   4.7130348e-15   9.3308267e-20  2.0130575e-122
   1.3257114e+16   3.6783646e-15   1.9330068e-18   3.5374545e-97
   1.7575106e+16   2.6403077e-15   1.6715607e-17   9.8541116e-78
   2.3299518e+16   1.7827288e-15   7.4064317e-17   8.7664064e-63
   3.0888436e+16   1.1517338e-15   1.9696416e-16   2.5654320e-51
   4.0949151e+16   7.2115879e-16   3.5513557e-16   1.5100808e-42
   5.4286754e+16   4.4186951e-16   4.7682932e-16   7.2886710e-36
   7.1968567e+16   2.6683277e-16   5.1236421e-16   8.5818377e-31
   9.5409548e+16   1.5964029e-16   4.6560533e-16   5.7404427e-27
   1.2648552e+17   9.4984750e-17   3.7325576e-16   4.2003935e-24
   1.6768329e+17   5.6356800e-17   2.7258769e-16   5.5847478e-22
   2.2229965e+17   3.3406489e-17   1.8582775e-16   1.9982979e-20
   2.9470517e+17   1.9808151e-17   1.2045257e-16   2.6071602e-19
   3.9069399e+17   1.1757481e-17   7.5269550e-17   1.5683170e-18
   5.1794747e+17   6.9889682e-18   4.5811921e-17   5.2131782e-18
   6.8664885e+17   4.1609471e-18   2.7363438e-17   1.1010039e-17
   9.1029818e+17   2.4809201e-18   1.6127539e-17   1.6449276e-17
   1.2067926e+18   1.4810394e-18   9.4156958e-18   1.8881205e-17
   1.5998587e+18   8.8489623e-19   5.4598539e-18   1.7739652e-17
   2.1209509e+18   5.2891735e-19   3.1500445e-18   1.4320549e-17
   2.8117687e+18   3.1609665e-19   1.8102113e-18   1.0308069e-17
   3.7275937e+18   1.8876987e-19   1.0367537e-18   6.8058787e-18
   4.9417134e+18   1.1257837e-19   5.9191943e-19   4.2114791e-18
   6.5512856e+18   6.7005029e-20   3.3689707e-19   2.4827638e-18
   8.6851137e+18   3.9774970e-20   1.9112848e-19   1.4118000e-18
   1.1513954e+19   2.3533634e-20   1.0805922e-19   7.8166502e-19
   1.5264180e+19   1.3870303e-20   6.0871290e-20   4.2437350e-19
   2.0235896e+19   8.1388656e-21   3.4157819e-20   2.2712400e-19
   2.6826958e+19   4.7524184e-21   1.9090816e-20   1.2030727e-19
   3.5564803e+19   2.7603531e-21   1.0625954e-20   6.3258845e-20
   4.7148664e+19   1.5943308e-21   5.8897599e-21   3.3090572e-20
   6.2505519e+19   9.1550578e-22   3.2509836e-21   1.7248131e-20
   8.2864277e+19   5.2258612e-22   1.7870755e-21   8.9690390e-21
   1.0985411e+20   2.9651896e-22   9.7841758e-22   4.6567702e-21
   1.4563485e+20   1.6724899e-22   5.3360059e-22   2.4155789e-21
   1.9306977e+20   9.3786422e-23   2.8992670e-22   1.2523870e-21
   2.5595479e+20   5.2294501e-23   1.5697025e-22   6.4917506e-22
   3.3932218e+20   2.9000517e-23   8.4700569e-23   3.3649087e-22
   4.4984327e+20   1.5999185e-23   4.5559665e-23   1.7443124e-22
   5.9636233e+20   8.7831683e-24   2.4433518e-23   9.0436556e-23
   7.9060432e+20   4.7994389e-24   1.3067364e-23   4.6897129e-23
   1.0481131e+21   2.6112164e-24   6.9705896e-24   2.4323952e-23
   1.3894955e+21   1.4149312e-24   3.7094607e-24   1.2618385e-23
   1.8420700e+21   7.6382241e-25   1.9696467e-24   6.5470702e-24
   2.4420531e+21   4.1089850e-25   1.0436979e-24   3.3974499e-24
   3.2374575e+21   2.2033181e-25   5.5199953e-25   1.7632346e-24
   4.2919343e+21   1.1779580e-25   2.9143674e-25   9.1517904e-25
   5.6898660e+21   6.2805196e-26   1.5362137e-25   4.7503897e-25
   7.5431201e+21   3.3401896e-26   8.0856818e-26   2.4658617e-25
   1.0000000e+22   1.7723380e-26   4.2500234e-26   1.2800137e-25
