   3.3755548e-01   3.4830843e-01   3.5003842e-01   3.4636610e-01   3.3745294e-01   3.2176584e-01   3.0131227e-01   2.7694999e-01   2.5003180e-01   2.2506723e-01
   1.9404276e-01   2.0687198e-01   2.1560351e-01   2.2097157e-01   2.2282599e-01   2.2033187e-01   2.1417597e-01   2.0463521e-01   1.9227729e-01   1.7967058e-01
   6.4732264e-01   6.3422246e-01   6.0305657e-01   5.6753005e-01   5.2788045e-01   4.8054936e-01   4.3017843e-01   3.7820414e-01   3.2677918e-01   2.8266614e-01
