   3.8877665e-01   4.1045455e-01   4.2522318e-01   4.3423805e-01   4.3719260e-01   4.3252835e-01   4.2096601e-01   4.0247699e-01   3.7753333e-01   3.5181257e-01
   2.0792880e-01   2.2493706e-01   2.3928011e-01   2.5090848e-01   2.5957509e-01   2.6472824e-01   2.6654347e-01   2.6490368e-01   2.5971008e-01   2.5318165e-01
   8.7776191e-01   8.8441944e-01   8.7072049e-01   8.4670048e-01   8.1257551e-01   7.6407602e-01   7.0539424e-01   6.3790726e-01   5.6445163e-01   4.9751099e-01
