   2.0386263e+02   3.4912441e-01   4.9956070e-01   8.4969449e-01   5.4990661e-01
   2.0825859e+02   3.5678271e-01   5.0809145e-01   8.5402518e-01   5.5585577e-01
   2.1265455e+02   3.6435988e-01   5.1644671e-01   8.5816159e-01   5.6179218e-01
   2.1705051e+02   3.7185483e-01   5.2462897e-01   8.6211506e-01   5.6770620e-01
   2.2144646e+02   3.7926663e-01   5.3264080e-01   8.6589619e-01   5.7358933e-01
   2.2584242e+02   3.8659450e-01   5.4048489e-01   8.6951481e-01   5.7943413e-01
   2.3023838e+02   3.9383780e-01   5.4816401e-01   8.7298010e-01   5.8523408e-01
   2.3463434e+02   4.0099600e-01   5.5568100e-01   8.7630060e-01   5.9098349e-01
   2.3903030e+02   4.0806872e-01   5.6303874e-01   8.7948428e-01   5.9667744e-01
   2.4342626e+02   4.1505566e-01   5.7024018e-01   8.8253859e-01   6.0231168e-01
   2.4782222e+02   4.2195667e-01   5.7728826e-01   8.8547050e-01   6.0788254e-01
   2.5221818e+02   4.2877165e-01   5.8418597e-01   8.8828649e-01   6.1338693e-01
   2.5661414e+02   4.3550063e-01   5.9093631e-01   8.9099265e-01   6.1882220e-01
   2.6101010e+02   4.4214371e-01   5.9754226e-01   8.9359468e-01   6.2418618e-01
   2.6540606e+02   4.4870106e-01   6.0400682e-01   8.9609791e-01   6.2947706e-01
   2.6980202e+02   4.5517295e-01   6.1033295e-01   8.9850734e-01   6.3469338e-01
   2.7419798e+02   4.6155969e-01   6.1652363e-01   9.0082767e-01   6.3983402e-01
   2.7859394e+02   4.6786167e-01   6.2258178e-01   9.0306330e-01   6.4489810e-01
   2.8298990e+02   4.7407932e-01   6.2851031e-01   9.0521836e-01   6.4988503e-01
   2.8738586e+02   4.8021316e-01   6.3431211e-01   9.0729676e-01   6.5479441e-01
   2.9178182e+02   4.8626372e-01   6.3999002e-01   9.0930214e-01   6.5962606e-01
   2.9617778e+02   4.9223160e-01   6.4554684e-01   9.1123796e-01   6.6437996e-01
   3.0057374e+02   4.9811742e-01   6.5098534e-01   9.1310745e-01   6.6905627e-01
   3.0496970e+02   5.0392186e-01   6.5630824e-01   9.1491368e-01   6.7365526e-01
   3.0936566e+02   5.0964563e-01   6.6151822e-01   9.1665953e-01   6.7817735e-01
   3.1376162e+02   5.1528945e-01   6.6661792e-01   9.1834773e-01   6.8262305e-01
   3.1815758e+02   5.2085409e-01   6.7160991e-01   9.1998083e-01   6.8699297e-01
   3.2255354e+02   5.2634034e-01   6.7649674e-01   9.2156127e-01   6.9128782e-01
   3.2694949e+02   5.3174902e-01   6.8128090e-01   9.2309135e-01   6.9550835e-01
   3.3134545e+02   5.3708094e-01   6.8596482e-01   9.2457323e-01   6.9965541e-01
   3.3574141e+02   5.4233696e-01   6.9055089e-01   9.2600898e-01   7.0372988e-01
   3.4013737e+02   5.4751795e-01   6.9504145e-01   9.2740053e-01   7.0773269e-01
   3.4453333e+02   5.5262478e-01   6.9943879e-01   9.2874974e-01   7.1166481e-01
   3.4892929e+02   5.5765833e-01   7.0374515e-01   9.3005834e-01   7.1552725e-01
   3.5332525e+02   5.6261952e-01   7.0796272e-01   9.3132801e-01   7.1932105e-01
   3.5772121e+02   5.6750924e-01   7.1209363e-01   9.3256032e-01   7.2304725e-01
   3.6211717e+02   5.7232840e-01   7.1613998e-01   9.3375675e-01   7.2670694e-01
   3.6651313e+02   5.7707793e-01   7.2010380e-01   9.3491873e-01   7.3030120e-01
   3.7090909e+02   5.8175874e-01   7.2398708e-01   9.3604762e-01   7.3383112e-01
   3.7530505e+02   5.8637176e-01   7.2779178e-01   9.3714469e-01   7.3729781e-01
   3.7970101e+02   5.9091791e-01   7.3151978e-01   9.3821116e-01   7.4070237e-01
   3.8409697e+02   5.9539811e-01   7.3517295e-01   9.3924821e-01   7.4404591e-01
   3.8849293e+02   5.9981329e-01   7.3875308e-01   9.4025693e-01   7.4732953e-01
   3.9288889e+02   6.0416437e-01   7.4226194e-01   9.4123839e-01   7.5055434e-01
   3.9728485e+02   6.0845227e-01   7.4570124e-01   9.4219359e-01   7.5372143e-01
   4.0168081e+02   6.1267790e-01   7.4907266e-01   9.4312349e-01   7.5683188e-01
   4.0607677e+02   6.1684217e-01   7.5237782e-01   9.4402900e-01   7.5988677e-01
   4.1047273e+02   6.2094598e-01   7.5561832e-01   9.4491101e-01   7.6288718e-01
   4.1486869e+02   6.2499024e-01   7.5879571e-01   9.4577034e-01   7.6583416e-01
   4.1926465e+02   6.2897584e-01   7.6191150e-01   9.4660779e-01   7.6872875e-01
   4.2366061e+02   6.3290366e-01   7.6496715e-01   9.4742413e-01   7.7157199e-01
   4.2805657e+02   6.3677458e-01   7.6796410e-01   9.4822008e-01   7.7436488e-01
   4.3245253e+02   6.4058948e-01   7.7090375e-01   9.4899635e-01   7.7710845e-01
   4.3684848e+02   6.4434921e-01   7.7378745e-01   9.4975359e-01   7.7980366e-01
   4.4124444e+02   6.4805463e-01   7.7661653e-01   9.5049246e-01   7.8245151e-01
   4.4564040e+02   6.5170658e-01   7.7939228e-01   9.5121355e-01   7.8505293e-01
   4.5003636e+02   6.5530591e-01   7.8211595e-01   9.5191746e-01   7.8760888e-01
   4.5443232e+02   6.5885344e-01   7.8478877e-01   9.5260476e-01   7.9012027e-01
   4.5882828e+02   6.6234998e-01   7.8741192e-01   9.5327597e-01   7.9258803e-01
   4.6322424e+02   6.6579635e-01   7.8998657e-01   9.5393161e-01   7.9501302e-01
   4.6762020e+02   6.6919334e-01   7.9251385e-01   9.5457219e-01   7.9739614e-01
   4.7201616e+02   6.7254175e-01   7.9499485e-01   9.5519817e-01   7.9973824e-01
   4.7641212e+02   6.7584234e-01   7.9743065e-01   9.5581002e-01   8.0204016e-01
   4.8080808e+02   6.7909589e-01   7.9982229e-01   9.5640817e-01   8.0430273e-01
   4.8520404e+02   6.8230315e-01   8.0217078e-01   9.5699305e-01   8.0652675e-01
   4.8960000e+02   6.8546487e-01   8.0447712e-01   9.5756505e-01   8.0871302e-01
